phone,score,status,first_seen,last_seen,age_days,seen_runs,independent_spam_groups,safe_groups,best_evidence,max_source_weight,reasons
919896017,99.8,BLOCK,2026-08-31T21:32:23+00:00,2026-09-14T20:22:20+00:00,7,15,2,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=2 -> +12.0 | seen_runs=15 -> +12.0 | age_days=7 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919970455,87.8,BLOCK,2026-09-04T19:03:03+00:00,2026-09-15T19:45:50+00:00,6,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919977624,87.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-16T19:37:49+00:00,5,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919977625,87.8,BLOCK,2026-08-28T01:00:53+00:00,2026-09-15T19:45:50+00:00,6,6,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
919999386,87.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-18T19:06:05+00:00,3,7,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
927684472,87.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-15T19:45:50+00:00,6,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
927684518,87.8,BLOCK,2026-09-02T19:27:12+00:00,2026-09-17T19:47:48+00:00,4,8,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
927684570,87.8,BLOCK,2026-08-29T00:37:48+00:00,2026-09-15T19:45:50+00:00,6,11,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
927684582,87.8,BLOCK,2026-08-29T00:37:48+00:00,2026-09-16T19:37:49+00:00,5,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
930473505,87.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-16T19:37:49+00:00,5,18,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=18 -> +12.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
930487730,87.8,BLOCK,2026-09-11T19:13:24+00:00,2026-09-21T20:29:27+00:00,0,7,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
930958044,87.8,BLOCK,2026-09-10T19:11:24+00:00,2026-09-15T19:45:50+00:00,6,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
941733795,87.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-21T20:29:27+00:00,0,13,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=13 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
946535299,87.8,BLOCK,2026-08-26T17:34:45+00:00,2026-09-16T19:37:49+00:00,5,10,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=10 -> +12.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
946535300,87.8,BLOCK,2026-08-26T17:34:45+00:00,2026-09-16T19:37:49+00:00,5,7,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
946535301,87.8,BLOCK,2026-08-28T01:00:53+00:00,2026-09-17T19:47:48+00:00,4,11,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
946535302,87.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-17T19:47:48+00:00,4,6,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
950724388,87.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-21T20:29:27+00:00,0,16,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=16 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
950724577,87.8,BLOCK,2026-09-01T19:28:04+00:00,2026-09-16T19:37:49+00:00,5,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
950950261,87.8,BLOCK,2026-08-28T01:00:53+00:00,2026-09-15T19:45:50+00:00,6,6,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
950950263,87.8,BLOCK,2026-09-12T18:28:48+00:00,2026-09-18T19:06:05+00:00,3,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
950950267,87.8,BLOCK,2026-08-29T19:28:26+00:00,2026-09-21T20:29:27+00:00,0,9,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=9 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
951830364,87.8,BLOCK,2026-09-10T19:11:24+00:00,2026-09-17T19:47:48+00:00,4,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
955123667,87.8,BLOCK,2026-09-04T19:03:03+00:00,2026-09-16T19:37:49+00:00,5,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
955310954,87.8,BLOCK,2026-08-29T00:37:48+00:00,2026-09-18T19:06:05+00:00,3,8,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
956187532,87.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-18T19:06:05+00:00,3,12,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
957782701,87.8,BLOCK,2026-08-26T17:34:45+00:00,2026-09-21T20:29:27+00:00,0,6,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
958878442,87.8,BLOCK,2026-09-09T19:21:13+00:00,2026-09-21T20:29:27+00:00,0,8,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960206815,87.8,BLOCK,2026-09-02T19:27:12+00:00,2026-09-21T20:29:27+00:00,0,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960383922,87.8,BLOCK,2026-09-09T19:21:13+00:00,2026-09-17T19:47:48+00:00,4,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960383923,87.8,BLOCK,2026-09-09T19:21:13+00:00,2026-09-17T19:47:48+00:00,4,7,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=4 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960396539,87.8,BLOCK,2026-09-06T18:22:35+00:00,2026-09-16T19:37:49+00:00,5,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
960664458,87.8,BLOCK,2026-09-02T19:27:12+00:00,2026-09-15T19:45:50+00:00,6,10,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=10 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
961824704,87.8,BLOCK,2026-08-26T17:34:45+00:00,2026-09-21T20:29:27+00:00,0,15,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=15 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
967831657,87.8,BLOCK,2026-09-04T19:03:03+00:00,2026-09-16T19:37:49+00:00,5,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
969445907,87.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-15T19:45:50+00:00,6,13,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=13 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
984279226,87.8,BLOCK,2026-08-26T17:34:45+00:00,2026-09-16T19:37:49+00:00,5,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=5 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
652123104,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-02T19:27:12+00:00,19,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=19 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
654172227,84.8,BLOCK,2026-09-04T19:03:03+00:00,2026-09-09T19:21:13+00:00,12,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
828154144,84.8,BLOCK,2026-08-29T00:37:48+00:00,2026-09-12T18:28:48+00:00,9,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=9 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
846636305,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
851816652,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-11T19:13:24+00:00,10,9,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=9 -> +12.0 | age_days=10 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
851816684,84.8,BLOCK,2026-09-01T19:28:04+00:00,2026-09-12T18:28:48+00:00,9,9,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=9 -> +12.0 | age_days=9 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
851823014,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-08T19:29:58+00:00,13,11,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=13 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
851823253,84.8,BLOCK,2026-08-29T00:37:48+00:00,2026-09-03T19:21:36+00:00,18,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=18 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
851823502,84.8,BLOCK,2026-09-01T19:28:04+00:00,2026-09-05T18:23:44+00:00,16,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=16 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
851823503,84.8,BLOCK,2026-09-09T19:21:13+00:00,2026-09-12T18:28:48+00:00,9,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=9 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
851823558,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-08-29T19:28:26+00:00,23,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=23 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
854794039,84.8,BLOCK,2026-08-26T17:34:45+00:00,2026-09-08T19:29:58+00:00,13,10,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=10 -> +12.0 | age_days=13 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
854794064,84.8,BLOCK,2026-08-29T19:28:26+00:00,2026-09-11T19:13:24+00:00,10,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=10 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
854794403,84.8,BLOCK,2026-08-26T17:34:45+00:00,2026-09-08T19:29:58+00:00,13,10,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=10 -> +12.0 | age_days=13 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
854794480,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-08T19:29:58+00:00,13,8,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=13 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
854794716,84.8,BLOCK,2026-09-04T19:03:03+00:00,2026-09-12T18:28:48+00:00,9,6,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=9 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
854794730,84.8,BLOCK,2026-08-29T19:28:26+00:00,2026-09-03T19:21:36+00:00,18,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=18 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
856638746,84.8,BLOCK,2026-09-02T19:27:12+00:00,2026-09-05T18:23:44+00:00,16,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=16 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
856638758,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-11T19:13:24+00:00,10,7,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=10 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
856638955,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-01T19:28:04+00:00,20,6,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
865449560,84.8,BLOCK,2026-09-09T19:21:13+00:00,2026-09-12T18:28:48+00:00,9,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=9 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
865459273,84.8,BLOCK,2026-08-26T17:34:45+00:00,2026-09-08T19:29:58+00:00,13,10,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=10 -> +12.0 | age_days=13 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
865459383,84.8,BLOCK,2026-08-26T17:34:45+00:00,2026-09-08T19:29:58+00:00,13,11,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=13 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
865459503,84.8,BLOCK,2026-08-29T00:37:48+00:00,2026-09-05T18:23:44+00:00,16,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=16 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
868359043,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-11T19:13:24+00:00,10,7,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=10 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
883865027,84.8,BLOCK,2026-09-08T19:29:58+00:00,2026-09-11T19:13:24+00:00,10,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=10 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
910203725,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-08T19:29:58+00:00,13,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=13 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
910869162,84.8,BLOCK,2026-08-31T21:32:23+00:00,2026-09-09T19:21:13+00:00,12,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
911319348,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-10T19:11:24+00:00,11,8,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=11 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
911969175,84.8,BLOCK,2026-08-28T01:00:53+00:00,2026-09-10T19:11:24+00:00,11,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=11 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919462059,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-08-29T19:28:26+00:00,23,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=23 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919462086,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-01T19:28:04+00:00,20,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=20 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919462524,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-09T19:21:13+00:00,12,10,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=10 -> +12.0 | age_days=12 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919462660,84.8,BLOCK,2026-08-28T01:00:53+00:00,2026-09-10T19:11:24+00:00,11,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=11 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919462946,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-08T19:29:58+00:00,13,8,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=13 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919790700,84.8,BLOCK,2026-08-28T01:00:53+00:00,2026-09-02T19:27:12+00:00,19,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=19 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919790731,84.8,BLOCK,2026-08-29T00:37:48+00:00,2026-09-02T19:27:12+00:00,19,5,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=5 -> +12.0 | age_days=19 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919973074,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-02T19:27:12+00:00,19,7,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=19 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
919977421,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-11T19:13:24+00:00,10,4,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=4 -> +12.0 | age_days=10 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
925573032,84.8,BLOCK,2026-08-25T20:48:08+00:00,2026-09-05T18:23:44+00:00,16,6,1,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=16 -> recency +5.0, stale 0.0 | safe_groups=0 -> 0.0"
